Time,Amplitude
0.55127,-0.307669
0.551293,-0.268413
0.551315,-0.228557
0.551338,-0.188147
0.551361,-0.147233
0.551383,-0.105865
0.551406,-0.0640914
0.551429,-0.0219651
0.551451,0.0204623
0.551474,0.0631381
0.551497,0.106009
0.551519,0.149021
0.551542,0.19212
0.551565,0.235251
0.551587,0.278358
0.55161,0.321387
0.551633,0.364281
0.551655,0.406985
0.551678,0.449444
0.551701,0.4916
0.551723,0.533399
0.551746,0.574785
0.551769,0.615703
0.551791,0.656097
0.551814,0.695914
0.551837,0.735099
0.551859,0.773599
0.551882,0.811361
0.551905,0.848333
0.551927,0.884463
0.55195,0.9197
0.551973,0.953997
0.551995,0.987303
0.552018,1.01957
0.552041,1.05076
0.552063,1.08081
0.552086,1.10969
0.552109,1.13736
0.552132,1.16377
0.552154,1.18888
0.552177,1.21265
0.5522,1.23506
0.552222,1.25606
0.552245,1.27562
0.552268,1.2937
0.55229,1.31029
0.552313,1.32535
0.552336,1.33885
0.552358,1.35077
0.552381,1.36109
0.552404,1.36978
0.552426,1.37684
0.552449,1.38224
0.552472,1.38597
0.552494,1.38802
0.552517,1.38838
0.55254,1.38703
0.552562,1.38398
0.552585,1.37922
0.552608,1.37275
0.55263,1.36458
0.552653,1.3547
0.552676,1.34311
0.552698,1.32984
0.552721,1.31489
0.552744,1.29826
0.552766,1.27998
0.552789,1.26007
0.552812,1.23853
0.552834,1.21539
0.552857,1.19069
0.55288,1.16443
0.552902,1.13664
0.552925,1.10737
0.552948,1.07663
0.552971,1.04447
0.552993,1.01091
0.553016,0.975997
0.553039,0.939768
0.553061,0.902264
0.553084,0.863528
0.553107,0.823604
0.553129,0.782539
0.553152,0.74038
0.553175,0.697177
0.553197,0.65298
0.55322,0.607842
0.553243,0.561817
0.553265,0.51496
0.553288,0.467327
0.553311,0.418974
0.553333,0.369962
0.553356,0.320348
0.553379,0.270194
0.553401,0.219561
0.553424,0.168512
0.553447,0.117107
0.553469,0.0654123
0.553492,0.0134904
0.553515,-0.0385941
0.553537,-0.0907762
0.55356,-0.142991
0.553583,-0.195173
0.553605,-0.247257
0.553628,-0.299178
0.553651,-0.35087
0.553673,-0.402268
0.553696,-0.453306
0.553719,-0.503921
0.553741,-0.554048
0.553764,-0.603623
0.553787,-0.652582
0.55381,-0.700864
0.553832,-0.748405
0.553855,-0.795146
0.553878,-0.841026
0.5539,-0.885985
0.553923,-0.929966
0.553946,-0.972912
0.553968,-1.01477
0.553991,-1.05547
0.554014,-1.09498
0.554036,-1.13324
0.554059,-1.1702
0.554082,-1.20581
0.554104,-1.24002
0.554127,-1.27279
0.55415,-1.30407
0.554172,-1.33382
0.554195,-1.36201
0.554218,-1.3886
0.55424,-1.41354
0.554263,-1.4368
0.554286,-1.45836
0.554308,-1.47819
0.554331,-1.49624
0.554354,-1.51251
0.554376,-1.52697
0.554399,-1.53959
0.554422,-1.55036
0.554444,-1.55927
0.554467,-1.56629
0.55449,-1.57142
0.554512,-1.57464
0.554535,-1.57596
0.554558,-1.57536
0.55458,-1.57285
0.554603,-1.56842
0.554626,-1.56209
0.554649,-1.55384
0.554671,-1.54371
0.554694,-1.53168
0.554717,-1.51778
0.554739,-1.50202
0.554762,-1.48442
0.554785,-1.465
0.554807,-1.44378
0.55483,-1.42078
0.554853,-1.39604
0.554875,-1.36958
0.554898,-1.34143
0.554921,-1.31163
0.554943,-1.28022
0.554966,-1.24722
0.554989,-1.21268
0.555011,-1.17665
0.555034,-1.13916
0.555057,-1.10026
0.555079,-1.06001
0.555102,-1.01844
0.555125,-0.975606
0.555147,-0.931567
0.55517,-0.886374
0.555193,-0.840082
0.555215,-0.792749
0.555238,-0.744432
0.555261,-0.695192
0.555283,-0.645089
0.555306,-0.594185
0.555329,-0.542544
0.555351,-0.490229
0.555374,-0.437305
0.555397,-0.383838
0.55542,-0.329895
0.555442,-0.275541
0.555465,-0.220845
0.555488,-0.165874
0.55551,-0.110697
0.555533,-0.0553831
0.555556,-1.09746e-013
0.555578,0.0553831
0.555601,0.110697
0.555624,0.165874
0.555646,0.220845
0.555669,0.275541
0.555692,0.329895
0.555714,0.383838
0.555737,0.437305
0.55576,0.490229
0.555782,0.542544
0.555805,0.594185
0.555828,0.645089
0.55585,0.695192
0.555873,0.744432
0.555896,0.792749
0.555918,0.840082
0.555941,0.886374
0.555964,0.931567
0.555986,0.975606
0.556009,1.01844
0.556032,1.06001
0.556054,1.10026
0.556077,1.13916
0.5561,1.17665
0.556122,1.21268
0.556145,1.24722
0.556168,1.28022
0.55619,1.31163
0.556213,1.34143
0.556236,1.36958
0.556259,1.39604
0.556281,1.42078
0.556304,1.44378
0.556327,1.465
0.556349,1.48442
0.556372,1.50202
0.556395,1.51778
0.556417,1.53168
0.55644,1.54371
0.556463,1.55384
0.556485,1.56209
0.556508,1.56842
0.556531,1.57285
0.556553,1.57536
0.556576,1.57596
0.556599,1.57464
0.556621,1.57142
0.556644,1.56629
0.556667,1.55927
0.556689,1.55036
0.556712,1.53959
0.556735,1.52697
0.556757,1.51251
0.55678,1.49624
0.556803,1.47819
0.556825,1.45836
0.556848,1.4368
0.556871,1.41354
0.556893,1.3886
0.556916,1.36201
0.556939,1.33382
0.556961,1.30407
0.556984,1.27279
0.557007,1.24002
0.557029,1.20581
0.557052,1.1702
0.557075,1.13324
0.557098,1.09498
0.55712,1.05547
0.557143,1.01477
0.557166,0.972912
0.557188,0.929966
0.557211,0.885985
0.557234,0.841026
0.557256,0.795146
0.557279,0.748405
0.557302,0.700864
0.557324,0.652582
0.557347,0.603623
0.55737,0.554048
0.557392,0.503921
0.557415,0.453306
0.557438,0.402268
0.55746,0.35087
0.557483,0.299178
0.557506,0.247257
0.557528,0.195173
0.557551,0.142991
0.557574,0.0907762
0.557596,0.0385941
0.557619,-0.0134904
0.557642,-0.0654123
0.557664,-0.117107
0.557687,-0.168512
0.55771,-0.219561
0.557732,-0.270194
0.557755,-0.320348
0.557778,-0.369962
0.5578,-0.418974
0.557823,-0.467327
0.557846,-0.51496
0.557868,-0.561817
0.557891,-0.607842
0.557914,-0.65298
0.557937,-0.697177
0.557959,-0.74038
0.557982,-0.782539
0.558005,-0.823604
0.558027,-0.863528
0.55805,-0.902264
0.558073,-0.939768
0.558095,-0.975997
0.558118,-1.01091
0.558141,-1.04447
0.558163,-1.07663
0.558186,-1.10737
0.558209,-1.13664
0.558231,-1.16443
0.558254,-1.19069
0.558277,-1.21539
0.558299,-1.23853
0.558322,-1.26007
0.558345,-1.27998
0.558367,-1.29826
0.55839,-1.31489
0.558413,-1.32984
0.558435,-1.34311
0.558458,-1.3547
0.558481,-1.36458
0.558503,-1.37275
0.558526,-1.37922
0.558549,-1.38398
0.558571,-1.38703
0.558594,-1.38838
0.558617,-1.38802
0.558639,-1.38597
0.558662,-1.38224
0.558685,-1.37684
0.558707,-1.36978
0.55873,-1.36109
0.558753,-1.35077
0.558776,-1.33885
0.558798,-1.32535
0.558821,-1.31029
0.558844,-1.2937
0.558866,-1.27562
0.558889,-1.25606
0.558912,-1.23506
0.558934,-1.21265
0.558957,-1.18888
0.55898,-1.16377
0.559002,-1.13736
0.559025,-1.10969
0.559048,-1.08081
0.55907,-1.05076
0.559093,-1.01957
0.559116,-0.987303
0.559138,-0.953997
0.559161,-0.9197
0.559184,-0.884463
0.559206,-0.848333
0.559229,-0.811361
0.559252,-0.773599
0.559274,-0.735099
0.559297,-0.695914
0.55932,-0.656097
0.559342,-0.615703
0.559365,-0.574785
0.559388,-0.533399
0.55941,-0.4916
0.559433,-0.449444
0.559456,-0.406985
0.559478,-0.364281
0.559501,-0.321387
0.559524,-0.278358
0.559546,-0.235251
0.559569,-0.19212
0.559592,-0.149021
0.559615,-0.106009
0.559637,-0.0631381
0.55966,-0.0204623
0.559683,0.0219651
0.559705,0.0640914
0.559728,0.105865
0.559751,0.147233
0.559773,0.188147
0.559796,0.228557
0.559819,0.268413
0.559841,0.307669
0.559864,0.346278
0.559887,0.384195
0.559909,0.421375
0.559932,0.457776
0.559955,0.493356
0.559977,0.528074
0.56,0.561893
0.560023,0.594775
0.560045,0.626683
0.560068,0.657584
0.560091,0.687444
0.560113,0.716232
0.560136,0.743919
0.560159,0.770477
0.560181,0.79588
0.560204,0.820103
0.560227,0.843124
0.560249,0.864921
0.560272,0.885475
0.560295,0.904769
0.560317,0.922788
0.56034,0.939517
0.560363,0.954945
0.560385,0.969062
0.560408,0.98186
0.560431,0.993331
0.560454,1.00347
0.560476,1.01228
0.560499,1.01976
0.560522,1.0259
0.560544,1.03071
0.560567,1.03419
0.56059,1.03636
0.560612,1.03722
0.560635,1.03677
0.560658,1.03503
0.56068,1.03202
0.560703,1.02775
0.560726,1.02223
0.560748,1.01548
0.560771,1.00753
0.560794,0.998386
0.560816,0.988081
0.560839,0.976636
0.560862,0.964076
0.560884,0.950429
0.560907,0.935721
0.56093,0.919983
0.560952,0.903244
0.560975,0.885536
0.560998,0.866893
0.56102,0.847347
0.561043,0.826933
0.561066,0.805687
0.561088,0.783645
0.561111,0.760845
0.561134,0.737324
0.561156,0.713122
0.561179,0.688277
0.561202,0.662829
0.561224,0.636819
0.561247,0.610287
0.56127,0.583274
0.561293,0.555823
0.561315,0.527974
0.561338,0.49977
0.561361,0.471252
0.561383,0.442464
0.561406,0.413446
0.561429,0.38424
0.561451,0.35489
0.561474,0.325436
0.561497,0.295919
0.561519,0.266382
0.561542,0.236864
0.561565,0.207407
0.561587,0.178049
0.56161,0.148831
0.561633,0.119791
0.561655,0.0909671
0.561678,0.0623971
0.561701,0.0341174
0.561723,0.00616398
0.561746,-0.021428
0.561769,-0.0486246
0.561791,-0.0753923
0.561814,-0.101699
0.561837,-0.127513
0.561859,-0.152805
0.561882,-0.177546
0.561905,-0.201706
0.561927,-0.225261
0.56195,-0.248183
0.561973,-0.270449
0.561995,-0.292035
0.562018,-0.312919
0.562041,-0.333081
0.562063,-0.352502
0.562086,-0.371163
0.562109,-0.389048
0.562132,-0.406142
0.562154,-0.42243
0.562177,-0.437901
0.5622,-0.452542
0.562222,-0.466346
0.562245,-0.479302
0.562268,-0.491404
0.56229,-0.502648
0.562313,-0.513027
0.562336,-0.522541
0.562358,-0.531187
0.562381,-0.538966
0.562404,-0.545879
0.562426,-0.551928
0.562449,-0.557119
0.562472,-0.561455
0.562494,-0.564945
0.562517,-0.567595
0.56254,-0.569415
0.562562,-0.570415
0.562585,-0.570608
0.562608,-0.570005
0.56263,-0.568621
0.562653,-0.566471
0.562676,-0.56357
0.562698,-0.559936
0.562721,-0.555587
0.562744,-0.550542
0.562766,-0.544821
0.562789,-0.538444
0.562812,-0.531434
0.562834,-0.523812
0.562857,-0.515602
0.56288,-0.506828
0.562902,-0.497513
0.562925,-0.487684
0.562948,-0.477366
0.562971,-0.466585
0.562993,-0.455367
0.563016,-0.44374
0.563039,-0.431731
0.563061,-0.419368
0.563084,-0.406678
0.563107,-0.39369
0.563129,-0.380431
0.563152,-0.366931
0.563175,-0.353218
0.563197,-0.339321
0.56322,-0.325266
0.563243,-0.311084
0.563265,-0.296802
0.563288,-0.282447
0.563311,-0.268049
0.563333,-0.253633
0.563356,-0.239228
0.563379,-0.22486
0.563401,-0.210555
0.563424,-0.19634
0.563447,-0.182238
0.563469,-0.168276
0.563492,-0.154477
0.563515,-0.140865
0.563537,-0.127463
0.56356,-0.114292
0.563583,-0.101375
0.563605,-0.0887319
0.563628,-0.0763824
0.563651,-0.0643456
0.563673,-0.0526397
0.563696,-0.0412819
0.563719,-0.0302885
0.563741,-0.019675
0.563764,-0.00945573
0.563787,0.000355959
0.56381,0.00974755
0.563832,0.0187077
0.563855,0.027226
0.563878,0.0352931
0.5639,0.0429007
0.563923,0.0500417
0.563946,0.0567099
0.563968,0.0629003
0.563991,0.0686088
0.564014,0.0738327
0.564036,0.07857
0.564059,0.0828201
0.564082,0.0865832
0.564104,0.0898608
0.564127,0.0926554
0.56415,0.0949704
0.564172,0.0968104
0.564195,0.0981809
0.564218,0.0990885
0.56424,0.0995408
0.564263,0.0995462
0.564286,0.0991142
0.564308,0.0982553
0.564331,0.0969806
0.564354,0.0953022
0.564376,0.0932334
0.564399,0.0907878
0.564422,0.0879799
0.564444,0.0848253
0.564467,0.0813398
0.56449,0.0775403
0.564512,0.0734441
0.564535,0.0690693
0.564558,0.0644345
0.56458,0.0595586
0.564603,0.0544614
0.564626,0.0491629
0.564649,0.0436836
0.564671,0.0380443
0.564694,0.0322662
0.564717,0.0263707
0.564739,0.0203795
0.564762,0.0143145
0.564785,0.00819783
0.564807,0.00205152
0.56483,-0.00410221
0.564853,-0.0102411
0.564875,-0.016343
0.564898,-0.0223858
0.564921,-0.0283475
0.564943,-0.0342063
0.564966,-0.0399405
0.564989,-0.0455288
0.565011,-0.0509502
0.565034,-0.0561838
0.565057,-0.0612095
0.565079,-0.0660071
0.565102,-0.0705574
0.565125,-0.0748414
0.565147,-0.0788406
0.56517,-0.0825374
0.565193,-0.0859144
0.565215,-0.0889552
0.565238,-0.091644
0.565261,-0.0939656
0.565283,-0.0959057
0.565306,-0.0974509
0.565329,-0.0985883
0.565351,-0.0993062
0.565374,-0.0995935
0.565397,-0.0994401
0.56542,-0.098837
0.565442,-0.0977758
0.565465,-0.0962495
0.565488,-0.0942518
0.56551,-0.0917773
0.565533,-0.0888221
0.565556,-0.0853829
0.565578,-0.0814575
0.565601,-0.0770451
0.565624,-0.0721454
0.565646,-0.0667597
0.565669,-0.0608901
0.565692,-0.05454
0.565714,-0.0477136
0.565737,-0.0404163
0.56576,-0.0326547
0.565782,-0.0244362
0.565805,-0.0157696
0.565828,-0.00666442
0.56585,0.00286851
0.565873,0.0128175
0.565896,0.0231698
0.565918,0.0339116
0.565941,0.0450281
0.565964,0.0565038
0.565986,0.0683219
0.566009,0.080465
0.566032,0.0929146
0.566054,0.105651
0.566077,0.118655
0.5661,0.131906
0.566122,0.14538
0.566145,0.159057
0.566168,0.172913
0.56619,0.186924
0.566213,0.201067
0.566236,0.215315
0.566259,0.229644
0.566281,0.244027
0.566304,0.258439
0.566327,0.272852
0.566349,0.287238
0.566372,0.301572
0.566395,0.315824
0.566417,0.329967
0.56644,0.343972
0.566463,0.357811
0.566485,0.371456
0.566508,0.384879
0.566531,0.39805
0.566553,0.410942
0.566576,0.423526
0.566599,0.435775
0.566621,0.447659
0.566644,0.459153
0.566667,0.470228
0.566689,0.480858
0.566712,0.491016
0.566735,0.500676
0.566757,0.509813
0.56678,0.518403
0.566803,0.526419
0.566825,0.53384
0.566848,0.540641
0.566871,0.546802
0.566893,0.5523
0.566916,0.557115
0.566939,0.561228
0.566961,0.56462
0.566984,0.567272
0.567007,0.569169
0.567029,0.570294
0.567052,0.570633
0.567075,0.570172
0.567098,0.5689
0.56712,0.566804
0.567143,0.563875
0.567166,0.560104
0.567188,0.555484
0.567211,0.550008
0.567234,0.543671
0.567256,0.53647
0.567279,0.528402
0.567302,0.519466
0.567324,0.509664
0.567347,0.498996
0.56737,0.487465
0.567392,0.475078
0.567415,0.461838
0.567438,0.447755
0.56746,0.432835
0.567483,0.417091
0.567506,0.400533
0.567528,0.383174
0.567551,0.365028
0.567574,0.346112
0.567596,0.326442
0.567619,0.306037
0.567642,0.284916
0.567664,0.263101
0.567687,0.240614
0.56771,0.217478
0.567732,0.193719
0.567755,0.169362
0.567778,0.144435
0.5678,0.118965
0.567823,0.0929832
0.567846,0.0665194
0.567868,0.039605
0.567891,0.012273
0.567914,-0.0154434
0.567937,-0.0435094
0.567959,-0.0718899
0.567982,-0.100549
0.568005,-0.129449
0.568027,-0.158552
0.56805,-0.187821
0.568073,-0.217217
0.568095,-0.246699
0.568118,-0.276227
0.568141,-0.305762
0.568163,-0.335263
0.568186,-0.364687
0.568209,-0.393994
0.568231,-0.423141
0.568254,-0.452087
0.568277,-0.480791
0.568299,-0.509208
0.568322,-0.537299
0.568345,-0.56502
0.568367,-0.592329
0.56839,-0.619186
0.568413,-0.645549
0.568435,-0.671376
0.568458,-0.696627
0.568481,-0.721263
0.568503,-0.745242
0.568526,-0.768527
0.568549,-0.791079
0.568571,-0.812859
0.568594,-0.833832
0.568617,-0.85396
0.568639,-0.873209
0.568662,-0.891544
0.568685,-0.908933
0.568707,-0.925341
0.56873,-0.94074
0.568753,-0.955097
0.568776,-0.968385
0.568798,-0.980576
0.568821,-0.991644
0.568844,-1.00156
0.568866,-1.01031
0.568889,-1.01787
0.568912,-1.02421
0.568934,-1.02931
0.568957,-1.03317
0.56898,-1.03576
0.569002,-1.03706
0.569025,-1.03708
0.569048,-1.03578
0.56907,-1.03318
0.569093,-1.02925
0.569116,-1.024
0.569138,-1.01741
0.569161,-1.00949
0.569184,-1.00024
0.569206,-0.989655
0.569229,-0.977741
0.569252,-0.964503
0.569274,-0.949948
0.569297,-0.934085
0.56932,-0.916924
0.569342,-0.898479
0.569365,-0.878763
0.569388,-0.857792
0.56941,-0.835585
0.569433,-0.812161
0.569456,-0.787543
0.569478,-0.761752
0.569501,-0.734814
0.569524,-0.706757
0.569546,-0.677608
0.569569,-0.647397
0.569592,-0.616157
0.569615,-0.583921
0.569637,-0.550723
0.56966,-0.5166
0.569683,-0.481589
0.569705,-0.445731
0.569728,-0.409066
0.569751,-0.371635
0.569773,-0.333483
0.569796,-0.294653
0.569819,-0.255192
0.569841,-0.215146
0.569864,-0.174563
0.569887,-0.133492
0.569909,-0.0919826
0.569932,-0.050086
0.569955,-0.00785356
0.569977,0.0346626
0.57,0.0774095
0.570023,0.120333
0.570045,0.163381
0.570068,0.206496
0.570091,0.249625
0.570113,0.292713
0.570136,0.335703
0.570159,0.37854
0.570181,0.421168
0.570204,0.463532
0.570227,0.505575
0.570249,0.547243
0.570272,0.588479
0.570295,0.629228
0.570317,0.669436
0.57034,0.709049
0.570363,0.748011
0.570385,0.786271
0.570408,0.823775
0.570431,0.860472
0.570454,0.89631
0.570476,0.93124
0.570499,0.965211
0.570522,0.998177
0.570544,1.03009
0.570567,1.0609
0.57059,1.09057
0.570612,1.11905
0.570635,1.1463
0.570658,1.17228
0.57068,1.19695
0.570703,1.22028
0.570726,1.24222
0.570748,1.26274
0.570771,1.28181
0.570794,1.2994
0.570816,1.31548
0.570839,1.33002
0.570862,1.343
0.570884,1.35439
0.570907,1.36417
0.57093,1.37232
0.570952,1.37883
0.570975,1.38367
0.570998,1.38684
0.57102,1.38833
0.571043,1.38812
0.571066,1.3862
0.571088,1.38258
0.571111,1.37726
0.571134,1.37022
0.571156,1.36147
0.571179,1.35102
0.571202,1.33888
0.571224,1.32504
0.571247,1.30953
0.57127,1.29235
0.571293,1.27353
0.571315,1.25307
0.571338,1.23099
0.571361,1.20733
0.571383,1.1821
0.571406,1.15533
0.571429,1.12705
0.571451,1.09728
0.571474,1.06607
0.571497,1.03343
0.571519,0.99942
0.571542,0.964065
0.571565,0.927406
0.571587,0.889487
0.57161,0.85035
0.571633,0.81004
0.571655,0.768605
0.571678,0.726092
0.571701,0.682552
0.571723,0.638036
0.571746,0.592597
0.571769,0.546288
0.571791,0.499166
0.571814,0.451286
0.571837,0.402707
0.571859,0.353488
0.571882,0.303687
0.571905,0.253367
0.571927,0.202588
0.57195,0.151413
0.571973,0.0999048
0.571995,0.048127
0.572018,-0.00385625
0.572041,-0.0559804
0.572063,-0.108181
0.572086,-0.160392
0.572109,-0.212549
0.572132,-0.264586
0.572154,-0.316437
0.572177,-0.368038
0.5722,-0.419324
0.572222,-0.470228
0.572245,-0.520688
0.572268,-0.570637
0.57229,-0.620014
0.572313,-0.668754
0.572336,-0.716796
0.572358,-0.764077
0.572381,-0.810538
0.572404,-0.856117
0.572426,-0.900757
0.572449,-0.944399
0.572472,-0.986987
0.572494,-1.02847
0.572517,-1.06878
0.57254,-1.10788
0.572562,-1.14571
0.572585,-1.18222
0.572608,-1.21737
0.57263,-1.2511
0.572653,-1.28338
0.572676,-1.31416
0.572698,-1.3434
0.572721,-1.37105
0.572744,-1.39709
0.572766,-1.42148
0.572789,-1.44418
0.572812,-1.46517
0.572834,-1.4844
0.572857,-1.50187
0.57288,-1.51753
0.572902,-1.53138
0.572925,-1.54339
0.572948,-1.55354
0.572971,-1.56182
0.572993,-1.56821
0.573016,-1.5727
0.573039,-1.57529
0.573061,-1.57597
0.573084,-1.57474
0.573107,-1.57159
0.573129,-1.56652
0.573152,-1.55955
0.573175,-1.55068
0.573197,-1.53991
0.57322,-1.52725
0.573243,-1.51273
0.573265,-1.49636
0.573288,-1.47815
0.573311,-1.45812
0.573333,-1.43631
0.573356,-1.41273
0.573379,-1.38741
0.573401,-1.36038
0.573424,-1.33168
0.573447,-1.30134
0.573469,-1.26939
0.573492,-1.23588
0.573515,-1.20084
0.573537,-1.16431
0.57356,-1.12635
0.573583,-1.08699
0.573605,-1.04629
0.573628,-1.0043
0.573651,-0.961058
0.573673,-0.916628
0.573696,-0.871062
0.573719,-0.824417
0.573741,-0.776749
0.573764,-0.728118
0.573787,-0.678584
0.57381,-0.628207
0.573832,-0.57705
0.573855,-0.525177
0.573878,-0.472652
0.5739,-0.41954
0.573923,-0.365907
0.573946,-0.311819
0.573968,-0.257344
0.573991,-0.202548
0.574014,-0.147501
0.574036,-0.0922712
0.574059,-0.0369263
0.574082,0.0184644
0.574104,0.0738323
0.574127,0.129108
0.57415,0.184224
0.574172,0.239111
0.574195,0.2937
0.574218,0.347925
0.57424,0.401717
0.574263,0.45501
0.574286,0.507738
0.574308,0.559836
0.574331,0.611238
0.574354,0.661882
0.574376,0.711704
0.574399,0.760643
0.574422,0.808639
0.574444,0.855631
0.574467,0.901563
0.57449,0.946378
0.574512,0.99002
0.574535,1.03244
0.574558,1.07357
0.57458,1.11338
0.574603,1.15182
0.574626,1.18882
0.574649,1.22436
0.574671,1.25839
0.574694,1.29087
0.574717,1.32175
0.574739,1.351
0.574762,1.37859
0.574785,1.40448
0.574807,1.42864
0.57483,1.45105
0.574853,1.47167
0.574875,1.49049
0.574898,1.50748
0.574921,1.52262
0.574943,1.5359
0.574966,1.5473
0.574989,1.5568
0.575011,1.56441
0.575034,1.57011
0.575057,1.5739
0.575079,1.57577
0.575102,1.57573
0.575125,1.57378
0.575147,1.56992
0.57517,1.56416
0.575193,1.55651
0.575215,1.54698
0.575238,1.53559
0.575261,1.52235
0.575283,1.50729
0.575306,1.49042
0.575329,1.47177
0.575351,1.45137
0.575374,1.42924
0.575397,1.40541
0.57542,1.37991
0.575442,1.35279
0.575465,1.32408
0.575488,1.29381
0.57551,1.26203
0.575533,1.22877
0.575556,1.19409
0.575578,1.15803
0.575601,1.12063
0.575624,1.08195
0.575646,1.04203
0.575669,1.00094
0.575692,0.958715
0.575714,0.915418
0.575737,0.871105
0.57576,0.825832
0.575782,0.779658
0.575805,0.732644
0.575828,0.684849
0.57585,0.636334
0.575873,0.587163
0.575896,0.537397
0.575918,0.487101
0.575941,0.436337
0.575964,0.385172
0.575986,0.333669
0.576009,0.281893
0.576032,0.229911
0.576054,0.177787
0.576077,0.125586
0.5761,0.0733753
0.576122,0.0212185
0.576145,-0.0308189
0.576168,-0.0826724
0.57619,-0.134278
0.576213,-0.185571
0.576236,-0.236488
0.576259,-0.286969
0.576281,-0.336949
0.576304,-0.386369
0.576327,-0.435168
0.576349,-0.483287
0.576372,-0.530668
0.576395,-0.577254
0.576417,-0.62299
0.57644,-0.667819
0.576463,-0.711691
0.576485,-0.754551
0.576508,-0.796351
0.576531,-0.837041
0.576553,-0.876574
0.576576,-0.914904
0.576599,-0.951988
0.576621,-0.987782
0.576644,-1.02225
0.576667,-1.05534
0.576689,-1.08704
0.576712,-1.11729
0.576735,-1.14607
0.576757,-1.17335
0.57678,-1.1991
0.576803,-1.22328
0.576825,-1.24589
0.576848,-1.26689
0.576871,-1.28626
0.576893,-1.30399
0.576916,-1.32006
0.576939,-1.33445
0.576961,-1.34716
0.576984,-1.35818
0.577007,-1.36749
0.577029,-1.3751
0.577052,-1.381
0.577075,-1.38519
0.577098,-1.38767
0.57712,-1.38845
0.577143,-1.38752
0.577166,-1.38492
0.577188,-1.38063
0.577211,-1.37467
0.577234,-1.36707
0.577256,-1.35783
0.577279,-1.34697
0.577302,-1.33452
0.577324,-1.3205
0.577347,-1.30493
0.57737,-1.28784
0.577392,-1.26926
0.577415,-1.24922
0.577438,-1.22775
0.57746,-1.20488
0.577483,-1.18065
0.577506,-1.1551
0.577528,-1.12827
0.577551,-1.1002
0.577574,-1.07092
0.577596,-1.04048
0.577619,-1.00893
0.577642,-0.976314
0.577664,-0.942672
0.577687,-0.908057
0.57771,-0.872516
0.577732,-0.8361
0.577755,-0.798859
0.577778,-0.760845
0.5778,-0.722111
0.577823,-0.682709
0.577846,-0.642694
0.577868,-0.602119
0.577891,-0.561039
0.577914,-0.519509
0.577937,-0.477585
0.577959,-0.435322
0.577982,-0.392775
0.578005,-0.350002
0.578027,-0.307056
0.57805,-0.263995
0.578073,-0.220874
0.578095,-0.177747
0.578118,-0.134671
0.578141,-0.0917005
0.578163,-0.0488886
0.578186,-0.00628963
0.578209,0.0360433
0.578231,0.0780576
0.578254,0.119702
0.578277,0.160924
0.578299,0.201675
0.578322,0.241906
0.578345,0.281567
0.578367,0.320613
0.57839,0.358996
0.578413,0.396672
0.578435,0.433597
0.578458,0.469729
0.578481,0.505026
0.578503,0.539449
0.578526,0.57296
0.578549,0.605521
0.578571,0.637097
0.578594,0.667654
0.578617,0.69716
0.578639,0.725585
0.578662,0.752899
0.578685,0.779075
0.578707,0.804087
0.57873,0.827911
0.578753,0.850526
0.578776,0.871911
0.578798,0.892047
0.578821,0.910918
0.578844,0.928508
0.578866,0.944805
0.578889,0.959797
0.578912,0.973475
0.578934,0.985831
0.578957,0.99686
0.57898,1.00656
0.579002,1.01492
0.579025,1.02195
0.579048,1.02765
0.57907,1.03202
0.579093,1.03506
0.579116,1.03679
0.579138,1.03721
0.579161,1.03633
0.579184,1.03417
0.579206,1.03074
0.579229,1.02605
0.579252,1.02012
0.579274,1.01296
0.579297,1.00461
0.57932,0.99508
0.579342,0.984392
0.579365,0.972572
0.579388,0.959647
0.57941,0.945642
0.579433,0.930588
0.579456,0.914513
0.579478,0.897447
0.579501,0.879424
0.579524,0.860476
0.579546,0.840637
0.579569,0.819942
0.579592,0.798426
0.579615,0.776128
0.579637,0.753083
0.57966,0.729331
0.579683,0.70491
0.579705,0.679859
0.579728,0.654219
0.579751,0.62803
0.579773,0.601334
0.579796,0.574171
0.579819,0.546582
0.579841,0.51861
0.579864,0.490297
0.579887,0.461684
0.579909,0.432814
0.579932,0.403729
0.579955,0.374471
0.579977,0.345081
0.58,0.315602
0.580023,0.286074
0.580045,0.256538
0.580068,0.227036
0.580091,0.197608
0.580113,0.168292
0.580136,0.139129
0.580159,0.110157
0.580181,0.0814137
0.580204,0.0529364
0.580227,0.0247616
0.580249,-0.00307522
0.580272,-0.0305391
0.580295,-0.0575964
0.580317,-0.084214
0.58034,-0.11036
0.580363,-0.136004
0.580385,-0.161115
0.580408,-0.185665
0.580431,-0.209627
0.580454,-0.232973
0.580476,-0.255679
0.580499,-0.277721
0.580522,-0.299075
0.580544,-0.319721
0.580567,-0.339638
0.58059,-0.358807
0.580612,-0.377212
0.580635,-0.394834
0.580658,-0.411661
0.58068,-0.427678
0.580703,-0.442874
0.580726,-0.457237
0.580748,-0.470759
0.580771,-0.483431
0.580794,-0.495248
0.580816,-0.506204
0.580839,-0.516295
0.580862,-0.52552
0.580884,-0.533877
0.580907,-0.541367
0.58093,-0.547991
0.580952,-0.553754
0.580975,-0.558659
0.580998,-0.562712
0.58102,-0.565921
0.581043,-0.568293
0.581066,-0.569839
0.581088,-0.570569
0.581111,-0.570495
0.581134,-0.56963
0.581156,-0.567989
0.581179,-0.565587
